;Categoria;descripcion;id_clase;geometry;B1;B2;B3;B4;B5;B6;B7
0;Plantacion;;1;POINT (-73.11308347500469 -39.42803928687321);0.002124999999999988;0.004902500000000004;0.012630000000000002;0.007047499999999984;0.19616499999999998;0.039470000000000005;0.014692499999999997
1;Plantacion;;1;POINT (-73.11296129010525 -39.428205109236735);0.0031424999999999925;0.005122500000000002;0.012795;0.0068000000000000005;0.217505;0.042550000000000004;0.015105000000000007
2;Plantacion;;1;POINT (-73.1127431027848 -39.428205109236735);0.0031424999999999925;0.005122500000000002;0.012795;0.0068000000000000005;0.217505;0.042550000000000004;0.015105000000000007
3;Plantacion;;1;POINT (-73.11281510460056 -39.42782873610897);0.0027850000000000097;0.0046549999999999925;0.012822499999999987;0.007212499999999983;0.1984475;0.041724999999999984;0.015352499999999991
4;Plantacion;;1;POINT (-73.1129874725837 -39.42774255211741);0.0027850000000000097;0.0046549999999999925;0.012822499999999987;0.007212499999999983;0.1984475;0.041724999999999984;0.015352499999999991
5;Plantacion;;1;POINT (-73.11261146310146 -39.42798292181542);0.002537499999999998;0.0053425;0.013207499999999983;0.007569999999999993;0.21722999999999998;0.04332;0.015545000000000003
6;Plantacion;;1;POINT (-73.11290044008587 -39.42799067958681);0.002537499999999998;0.0053425;0.013207499999999983;0.007569999999999993;0.21722999999999998;0.04332;0.015545000000000003
7;Plantacion;;1;POINT (-73.11264055474419 -39.4276570954169);0.0027850000000000097;0.0046549999999999925;0.012822499999999987;0.007212499999999983;0.1984475;0.041724999999999984;0.015352499999999991
8;Plantacion;;1;POINT (-73.11291595562865 -39.42751939497467);0.0028950000000000087;0.005589999999999984;0.012905;0.0073225000000000096;0.2318325;0.04694999999999999;0.016644999999999993
9;Plantacion;;1;POINT (-73.11211496573236 -39.43258328025166);0.002207500000000001;0.003747499999999987;0.009563749999999996;0.004847499999999991;0.12181875;0.027314999999999992;0.011103749999999996
10;Plantacion;;1;POINT (-73.11185120150498 -39.432591038023055);0.002207500000000001;0.003747499999999987;0.009563749999999996;0.004847499999999991;0.12181875;0.027314999999999992;0.011103749999999996
11;Plantacion;;1;POINT (-73.11211108684665 -39.43240679095247);0.0017125000000000057;0.0039124999999999854;0.00952249999999999;0.005672499999999997;0.14036749999999998;0.03187999999999999;0.01394999999999999
12;Plantacion;;1;POINT (-73.11185895927636 -39.43240485150962);0.0017125000000000057;0.0039124999999999854;0.00952249999999999;0.005672499999999997;0.14036749999999998;0.03187999999999999;0.01394999999999999
13;Plantacion;;1;POINT (-73.11210332907525 -39.43226133273884);0.0017125000000000057;0.0039124999999999854;0.00952249999999999;0.005672499999999997;0.14036749999999998;0.03187999999999999;0.01394999999999999
14;Plantacion;;1;POINT (-73.11187059593345 -39.43226327218169);0.0017125000000000057;0.0039124999999999854;0.00952249999999999;0.005672499999999997;0.14036749999999998;0.03187999999999999;0.01394999999999999
15;Plantacion;;1;POINT (-73.11210332907525 -39.432131390068);0.001794999999999991;0.004159999999999997;0.011997499999999994;0.006607499999999988;0.17298249999999998;0.03589500000000001;0.01400499999999999
